id,purchase,test,imp_1,imp_2,imp_3,imp_4,imp_5,imp_6,sum1to5
867279,0,1,0,0,0,0,0,1,0
1405354,0,1,1,1,0,0,0,0,2
207118,0,1,1,0,0,0,0,0,1
901856,0,1,0,2,0,0,0,0,2
493572,0,1,0,1,0,0,0,0,1
1205683,1,1,0,0,0,1,0,0,1
827157,0,1,0,24,0,0,0,1,24
187466,0,1,0,0,0,0,0,4,0
2835,0,0,0,0,13,0,0,0,13
1395816,1,1,0,1,0,0,0,0,1
539590,1,1,0,1,0,0,0,0,1
1221937,1,1,2,0,1,0,0,5,3
134999,1,1,0,0,0,0,0,1,0
817758,1,1,0,0,0,1,0,0,1
718597,0,1,0,0,0,0,0,2,0
1391032,1,0,0,12,1,0,0,0,13
930105,0,1,2,0,0,0,0,0,2
415762,0,1,0,0,0,0,0,2,0
1300890,1,1,0,7,0,0,0,0,7
1325464,0,0,0,0,0,0,0,1,0
913417,1,1,0,0,0,0,0,6,0
792827,0,0,0,7,0,0,0,0,7
13670,0,1,0,2,0,0,0,1,2
832235,1,1,6,0,0,0,0,0,6
1398593,1,1,0,1,0,1,0,0,2
527144,0,1,0,3,0,0,0,1,3
227755,0,1,1,0,0,0,0,0,1
346156,0,1,0,0,0,0,1,0,1
159513,0,1,0,0,0,0,0,1,0
487512,0,1,0,1,0,0,0,0,1
967773,1,1,0,0,0,15,0,0,15
224918,0,1,0,1,0,0,0,0,1
623469,0,1,0,0,0,0,0,1,0
809170,0,1,0,0,0,0,0,1,0
438627,0,0,0,0,0,0,0,1,0
1971,0,0,0,0,0,0,0,1,0
297497,1,1,0,18,0,0,0,0,18
34264,0,0,0,0,0,0,2,0,2
633220,0,1,0,1,0,0,0,0,1
863282,1,0,0,3,0,0,0,3,3
1149394,0,1,0,0,0,0,0,3,0
833242,1,1,1,0,0,0,0,7,1
823614,1,0,0,0,0,0,0,2,0
483783,0,0,1,1,0,0,0,2,2
60648,0,1,1,0,0,0,0,0,1
307463,1,1,0,0,0,1,0,0,1
816143,1,1,0,4,0,0,0,0,4
1410674,1,1,0,1,0,0,0,4,1
1183196,1,1,0,0,0,2,0,0,2
478791,0,1,0,0,0,0,0,1,0
1141440,1,1,0,0,0,4,0,18,4
682876,0,1,0,4,0,0,0,1,4
96988,1,1,0,0,0,2,0,0,2
254944,1,1,0,26,0,3,0,1,29
545759,1,1,0,1,0,0,0,0,1
1225369,1,1,0,0,0,0,0,1,0
1047422,1,1,0,0,0,14,0,0,14
1017442,1,1,0,0,0,0,0,3,0
117444,1,1,0,1,0,0,0,0,1
1201012,0,1,0,0,0,0,0,2,0
865485,0,1,0,0,0,0,0,2,0
198795,1,1,0,1,0,0,0,6,1
259332,0,1,0,0,0,0,0,1,0
168034,1,1,0,2,0,0,0,0,2
758,1,1,2,0,0,0,0,0,2
1203321,1,1,1,0,0,0,0,0,1
1091478,1,1,0,1,0,0,0,0,1
127418,0,1,0,0,0,0,0,2,0
365452,0,1,1,0,0,0,0,0,1
1131068,0,1,0,0,0,0,0,1,0
1299508,0,1,0,0,0,0,1,0,1
52163,0,1,0,0,0,0,0,8,0
159753,1,1,0,0,0,11,0,12,11
1351459,1,1,0,1,0,0,0,0,1
687696,0,1,0,0,0,0,0,5,0
280713,0,1,0,3,0,0,0,1,3
637374,0,1,0,4,0,0,0,2,4
357868,1,1,1,0,0,0,0,0,1
1170710,1,1,0,7,0,10,0,7,17
1358765,1,1,0,15,0,0,0,0,15
407247,1,1,0,0,0,0,0,1,0
1250676,0,1,0,2,0,0,0,0,2
842220,0,1,0,1,0,0,0,1,1
636346,1,1,0,0,0,0,0,1,0
707603,1,1,0,0,0,42,0,11,42
159000,0,0,1,0,0,0,0,0,1
8403,0,1,3,34,0,6,4,5,47
502797,1,1,0,0,0,0,0,4,0
352859,0,0,0,0,0,0,0,1,0
22777,0,0,0,0,2,0,0,0,2
1236235,1,1,0,0,0,0,0,1,0
33194,1,1,1,0,0,0,0,0,1
521521,1,1,0,0,0,0,0,1,0
346738,0,1,0,0,0,0,0,2,0
178768,0,0,0,10,0,0,0,0,10
1018006,1,1,2,0,0,2,0,0,4
124253,1,1,0,0,0,2,0,0,2
866696,1,1,0,1,0,0,0,0,1
729460,1,0,0,0,0,0,0,2,0
551986,1,1,0,7,0,7,0,5,14
898210,0,1,1,0,0,0,0,1,1
849799,1,1,0,0,0,3,0,2,3
376020,1,1,0,0,0,7,0,0,7
527380,0,1,0,1,0,0,0,6,1
303678,1,0,0,0,1,0,0,0,1
1099071,1,1,0,1,0,0,0,3,1
501775,0,1,1,0,0,0,0,0,1
687325,0,1,0,0,0,0,0,47,0
445981,0,1,0,0,0,0,0,1,0
1018269,0,1,0,1,0,0,0,0,1
823283,1,1,0,8,0,1,0,0,9
264946,1,1,0,0,0,0,0,3,0
810285,0,1,0,0,0,0,0,1,0
772489,0,1,0,0,0,0,0,1,0
306593,0,1,0,0,0,0,0,3,0
998335,0,1,0,0,0,0,0,1,0
1388320,1,1,0,0,0,0,0,2,0
540195,0,1,1,0,0,0,0,0,1
1025576,0,1,4,0,0,0,0,0,4
166110,0,1,0,0,0,0,0,1,0
230493,1,1,0,0,0,5,0,1,5
58131,0,1,0,0,0,0,0,3,0
1215998,1,1,0,0,0,0,0,7,0
636823,1,1,0,0,0,0,0,1,0
1357592,0,1,0,2,0,0,0,5,2
444078,1,1,0,0,0,0,0,2,0
1286558,1,1,0,0,0,0,0,1,0
592392,0,1,0,0,0,0,0,1,0
807039,0,1,0,0,0,0,0,1,0
1218157,0,1,0,1,0,0,0,0,1
10850,0,1,0,0,0,0,0,1,0
1401683,0,1,0,0,0,0,2,4,2
506992,1,1,0,2,0,0,0,0,2
1271716,0,1,0,1,0,0,0,0,1
1255584,1,1,0,3,0,0,0,0,3
1247311,0,0,0,0,0,0,0,3,0
696040,0,1,0,0,0,0,0,2,0
51773,1,1,0,0,0,0,0,1,0
1268037,1,1,0,1,0,0,0,0,1
42231,1,0,0,0,1,0,0,0,1
726664,1,1,0,0,0,7,0,0,7
168020,1,1,0,0,0,6,0,0,6
666522,1,1,0,1,0,0,0,0,1
95260,1,1,4,12,0,0,0,0,16
243084,0,1,0,0,0,0,0,1,0
462508,1,1,0,0,0,0,0,1,0
431715,0,1,0,0,0,0,0,1,0
143876,1,1,0,6,0,0,0,1,6
1045532,1,1,0,0,0,0,0,1,0
79807,0,1,0,1,0,0,0,0,1
833472,1,1,0,2,0,0,0,0,2
53453,1,1,11,0,0,0,0,3,11
523442,1,0,0,1,0,0,0,0,1
1377129,0,1,0,0,0,0,0,1,0
78248,0,1,1,0,0,0,0,0,1
674548,1,0,0,0,1,0,0,0,1
1344764,1,0,0,0,0,2,0,0,2
1033389,1,1,0,6,0,0,0,0,6
680520,1,1,0,0,0,0,0,1,0
1275502,1,1,0,17,0,0,0,1,17
739801,0,1,0,0,0,0,0,2,0
1226503,0,0,0,0,0,0,0,1,0
331405,1,0,0,1,0,0,0,0,1
190692,0,0,0,1,0,0,0,0,1
852597,0,1,4,6,0,0,0,2,10
300562,1,1,1,4,0,0,0,2,5
443210,1,1,8,0,0,3,0,0,11
1394811,1,1,0,0,0,0,0,1,0
1084302,1,0,0,3,0,1,0,0,4
899470,1,1,2,0,0,0,0,1,2
772599,1,1,0,1,0,0,0,0,1
544054,0,1,0,9,0,0,0,2,9
1251832,0,1,0,1,0,0,0,0,1
1009718,0,1,0,7,0,0,0,0,7
1037829,0,1,0,0,0,0,0,1,0
962724,0,1,0,2,0,0,0,0,2
1293072,1,1,4,2,0,0,1,0,7
228990,0,1,0,0,0,0,0,3,0
585163,1,0,1,3,0,0,0,0,4
353792,0,1,3,1,0,0,0,0,4
158498,0,1,3,4,0,12,0,0,19
741553,0,1,0,10,0,0,0,0,10
133907,1,1,0,29,0,2,0,0,31
218412,0,0,0,0,0,0,0,1,0
332295,0,1,0,0,0,0,0,1,0
347196,0,1,0,1,0,0,0,1,1
802418,0,1,0,0,0,0,0,1,0
627914,1,1,0,0,0,9,0,0,9
1313080,0,1,0,1,0,0,0,1,1
1037823,1,1,0,6,0,0,0,3,6
262055,0,1,0,0,0,0,0,2,0
1013850,1,1,2,0,0,0,0,0,2
968830,1,1,2,7,0,0,0,3,9
67055,1,1,0,2,0,0,0,0,2
270076,1,1,1,2,0,0,0,0,3
136687,1,0,0,0,0,1,0,1,1
500511,1,1,0,12,0,1,0,0,13
720029,0,1,16,0,0,0,11,6,27
1236307,1,1,0,0,0,0,0,8,0
1400030,0,1,0,2,0,0,0,0,2
724445,1,1,0,0,0,0,0,1,0
64085,1,1,10,0,0,34,0,10,44
110399,0,1,0,0,0,0,0,1,0
825531,1,1,0,0,0,0,0,4,0
851376,1,1,0,0,0,0,0,1,0
548739,0,1,0,0,0,0,0,1,0
358177,0,0,0,1,0,0,0,0,1
697305,1,1,6,2,1,0,0,1,9
362197,1,1,2,0,1,0,0,0,3
1102860,0,1,0,0,0,0,0,1,0
1026386,1,1,0,9,0,46,0,0,55
1084945,1,1,0,0,0,0,0,1,0
709028,1,1,24,2,0,16,0,3,42
603130,0,1,0,0,0,0,0,2,0
606563,1,1,0,1,0,0,0,0,1
862190,1,1,25,0,0,22,0,0,47
332315,1,1,0,0,0,1,0,0,1
822946,0,1,0,2,0,0,3,0,5
280250,0,1,0,3,0,0,0,0,3
1115094,0,1,1,1,0,0,0,0,2
207360,1,1,0,5,0,0,0,0,5
112721,1,1,0,1,0,0,0,0,1
579079,1,1,0,0,0,0,0,1,0
63725,1,0,0,0,0,0,0,1,0
711823,0,1,0,0,0,0,0,3,0
1217910,1,1,12,0,0,4,0,3,16
1362746,0,1,0,0,0,0,0,1,0
1223059,1,1,0,0,0,0,0,1,0
1084424,0,1,0,1,0,0,0,0,1
1112413,0,1,0,3,0,0,0,0,3
406067,0,0,0,2,0,0,0,0,2
652624,1,1,0,1,0,1,0,0,2
351029,1,1,0,0,0,0,0,2,0
672840,0,1,0,0,0,0,0,3,0
572799,1,1,0,0,0,0,0,1,0
1153508,0,1,1,6,0,0,0,1,7
56753,1,1,0,1,0,0,0,0,1
951545,0,1,1,0,0,0,0,0,1
301495,0,0,0,0,1,0,0,0,1
285517,1,1,0,2,0,1,0,0,3
1192453,1,1,0,1,0,0,0,0,1
732984,1,1,0,0,0,1,0,0,1
490951,0,1,0,0,0,0,0,1,0
1064755,1,1,0,0,0,0,0,2,0
1358775,1,1,0,25,0,0,0,0,25
408209,1,1,0,1,0,0,0,0,1
529148,0,1,0,3,0,0,0,0,3
538195,0,1,1,4,0,0,0,0,5
1327315,1,1,1,30,0,9,0,0,40
596282,1,1,0,0,0,10,0,0,10
595553,0,1,0,0,0,0,0,3,0
841733,1,1,0,1,0,0,0,0,1
1021292,1,1,0,4,0,0,0,0,4
431067,0,0,0,3,1,0,0,0,4
1077337,1,0,0,2,0,0,0,0,2
734749,0,1,0,0,0,0,0,1,0
1047179,0,1,0,1,0,0,0,9,1
542990,0,1,0,0,0,0,0,1,0
34946,0,1,0,1,0,0,0,0,1
1148628,1,1,1,0,0,0,0,14,1
1163841,1,1,0,0,0,0,0,2,0
1119853,0,1,0,0,0,0,0,2,0
1110278,0,1,2,0,0,0,0,1,2
1054320,1,1,14,9,0,4,0,2,27
1132989,0,1,0,3,0,0,0,0,3
437825,0,1,0,0,0,0,0,1,0
427447,1,1,10,0,0,6,0,0,16
213821,1,1,0,0,0,0,0,1,0
529252,1,1,0,1,0,2,0,0,3
417048,1,1,0,0,0,0,0,2,0
1362942,1,1,2,0,0,0,0,0,2
73136,0,1,0,7,0,0,0,0,7
799781,0,1,0,0,0,0,0,3,0
1156043,1,1,11,373,1,3,0,0,388
366481,0,1,0,0,0,0,0,1,0
727880,0,1,0,2,0,0,0,5,2
36628,1,0,0,18,0,2,0,1,20
1048569,0,1,0,1,0,0,0,0,1
1398343,0,1,0,1,0,0,0,2,1
189846,1,1,0,0,0,0,0,1,0
387616,0,1,1,2,0,0,0,1,3
1401742,0,1,0,7,0,0,0,2,7
1025101,0,1,0,5,0,0,0,0,5
518571,1,1,1,0,0,0,0,0,1
1003099,0,1,2,0,0,0,0,11,2
1300225,0,1,1,0,0,0,0,2,1
655804,0,1,0,0,0,0,0,1,0
1212298,0,1,0,6,0,0,0,0,6
739762,1,0,3,0,3,0,0,2,6
543811,0,1,0,9,0,0,0,0,9
732366,0,1,0,0,0,0,0,1,0
456799,1,1,0,0,0,5,0,1,5
722240,1,1,0,0,0,0,0,3,0
1358073,0,1,0,1,0,0,0,0,1
794479,0,1,0,2,0,0,0,0,2
438828,0,1,0,1,0,0,0,0,1
1254029,1,1,0,1,0,0,0,0,1
507189,1,1,0,4,0,0,0,3,4
123381,1,1,0,2,0,3,0,2,5
166860,1,1,0,6,0,0,0,0,6
1122218,1,1,0,0,0,0,0,2,0
306414,1,1,0,0,0,0,0,1,0
371959,1,1,0,0,0,6,0,0,6
1092195,1,1,0,4,0,11,0,0,15
628948,1,1,0,0,0,0,0,1,0
848569,0,1,0,0,0,0,0,1,0
87769,0,0,0,5,0,0,0,6,5
1293408,1,1,0,5,0,0,0,0,5
413013,0,1,0,1,0,0,0,0,1
1228944,1,1,0,0,0,0,0,1,0
1302240,0,1,0,0,0,0,0,1,0
520586,0,1,0,1,0,0,0,0,1
167118,0,0,0,3,0,0,0,0,3
428011,0,1,1,0,0,0,0,0,1
457351,0,0,0,0,1,0,0,0,1
417504,0,1,0,1,0,0,0,0,1
1026290,1,1,0,0,0,17,0,0,17
601300,1,1,0,0,0,4,0,0,4
887683,1,1,0,0,0,2,0,1,2
1355181,0,1,0,0,0,0,0,2,0
49215,1,1,0,1,0,0,0,0,1
187949,1,1,0,0,0,1,0,0,1
271436,0,1,0,0,0,0,0,2,0
81214,0,1,0,0,0,0,0,3,0
686243,1,1,1,0,0,0,0,5,1
1154802,1,1,0,4,0,0,0,0,4
890489,1,1,0,0,0,0,0,2,0
247349,0,1,0,1,0,0,0,0,1
250295,0,1,0,6,0,0,0,0,6
1091398,1,1,0,1,0,0,0,0,1
1051965,1,1,0,0,0,10,0,4,10
198169,0,1,0,1,0,0,0,3,1
1055678,1,1,0,1,0,0,0,0,1
1148446,1,0,0,0,1,0,0,0,1
1228852,1,1,1,1,0,0,0,0,2
1395040,0,1,0,0,0,0,0,1,0
1399215,0,1,0,0,0,0,0,1,0
494442,1,1,0,1,0,0,0,0,1
981684,1,1,12,237,0,34,0,2,283
286483,0,1,9,41,0,14,1,0,65
1381705,0,0,0,1,0,0,0,0,1
1197486,1,1,0,0,0,0,0,1,0
622299,1,1,1,0,0,0,0,0,1
299455,0,1,0,0,0,0,0,2,0
1043871,0,1,0,1,0,0,0,0,1
1207863,0,1,2,0,0,8,0,0,10
491411,0,1,0,2,0,0,0,0,2
747626,0,0,0,0,0,0,0,1,0
1177609,1,1,0,0,0,0,0,5,0
1201136,0,1,0,2,0,0,0,0,2
43499,1,1,0,31,0,0,0,0,31
199675,0,1,0,3,0,0,0,0,3
383780,0,1,3,1,0,0,0,0,4
577993,1,1,0,6,0,0,0,10,6
1122455,0,1,0,4,0,0,0,0,4
229150,0,1,0,1,0,0,0,0,1
1199469,0,1,0,0,0,0,0,1,0
1123444,1,1,0,0,0,0,0,1,0
629614,1,1,0,0,0,0,0,1,0
240048,0,1,0,0,0,0,0,1,0
339803,1,0,0,9,0,0,0,0,9
436335,0,0,2,0,0,0,0,1,2
721316,0,1,1,0,0,0,0,0,1
164563,0,1,0,0,0,0,0,1,0
1290643,1,0,0,0,0,0,0,1,0
1130517,0,1,0,3,0,0,0,4,3
1358615,1,1,0,0,0,0,0,5,0
754169,1,1,0,0,0,4,0,0,4
1218512,0,1,1,0,0,0,0,0,1
1370983,1,1,0,0,1,0,0,1,1
787030,1,1,2,0,0,0,0,4,2
617519,1,1,0,1,0,0,0,0,1
115975,0,1,1,8,0,0,0,1,9
164849,1,0,8,1,0,0,0,0,9
672650,0,1,2,0,0,0,0,0,2
253697,1,1,0,0,0,0,0,2,0
925451,0,1,17,11,0,21,4,3,53
551971,1,1,0,0,0,1,0,1,1
590179,0,1,0,1,0,0,0,0,1
918895,1,1,0,1,0,0,0,0,1
2999,0,1,1,0,0,0,0,0,1
684705,0,0,0,0,0,0,0,3,0
267148,1,1,0,0,0,0,0,1,0
233834,0,1,0,3,0,0,0,0,3
952864,0,0,0,1,0,0,0,0,1
803945,0,1,0,1,0,0,0,4,1
658405,0,1,0,0,0,0,0,6,0
1093371,1,1,0,0,0,0,0,1,0
1184685,0,1,0,0,0,0,0,1,0
814787,1,1,2,5,0,3,0,0,10
212327,1,1,1,0,0,2,0,0,3
860858,1,1,28,0,0,0,1,4,29
171731,0,1,3,0,1,0,0,0,4
1214037,0,1,0,0,0,8,0,8,8
280434,1,1,1,4,0,0,0,1,5
1015273,0,1,0,0,0,0,0,1,0
1283485,1,1,0,0,0,0,0,1,0
867922,1,1,0,1,0,0,0,0,1
40756,0,1,0,4,0,0,0,0,4
1329583,0,1,0,1,0,0,0,0,1
134545,0,1,0,0,0,1,0,0,1
1285429,0,1,0,3,0,0,0,0,3
146231,1,1,0,0,0,0,0,1,0
269229,1,1,3,1,0,16,0,0,20
266868,1,1,0,2,0,0,0,0,2
1388291,1,1,0,0,0,10,0,0,10
382859,1,1,0,2,0,0,0,0,2
412995,1,0,0,0,0,0,0,2,0
850993,1,1,0,0,0,0,0,3,0
395466,1,1,0,0,0,3,0,0,3
371126,0,1,0,8,0,0,0,4,8
420965,0,1,0,1,0,0,0,0,1
855979,0,1,0,2,0,0,0,0,2
961881,0,1,0,4,0,0,0,2,4
630905,1,1,0,0,0,0,0,1,0
1103727,1,1,8,0,0,0,1,0,9
324368,0,0,0,0,0,0,0,1,0
1307984,1,1,0,0,0,1,0,0,1
440494,0,1,2,0,0,0,0,2,2
353184,0,1,0,0,0,0,0,2,0
1404661,1,1,0,1,0,0,0,0,1
413701,1,1,11,26,1,2,0,0,40
679945,1,1,0,1,0,0,0,0,1
361782,1,1,1,4,0,5,0,0,10
992323,1,1,9,0,0,12,0,0,21
884476,0,1,3,38,0,0,0,5,41
456186,0,1,32,21,1,26,3,6,83
403963,1,1,0,0,0,1,0,0,1
295943,0,1,0,6,0,0,0,0,6
615889,0,1,0,0,0,0,0,2,0
1063930,1,0,0,0,0,1,0,0,1
79090,1,0,0,0,0,1,0,0,1
408597,0,1,0,0,0,0,0,1,0
597567,1,1,0,0,0,0,0,4,0
813600,0,1,0,2,0,0,0,0,2
1219807,1,0,0,2,0,0,0,4,2
675776,0,1,2,0,0,0,0,0,2
735430,1,1,0,2,0,0,0,0,2
468840,1,1,0,0,0,2,0,0,2
643493,1,1,0,1,0,0,0,0,1
1276656,0,1,0,1,0,0,0,13,1
1266700,1,1,0,1,0,0,0,0,1
91220,0,1,0,0,0,0,0,1,0
28518,1,1,0,0,0,0,0,1,0
449049,0,1,0,2,0,0,0,0,2
538997,0,1,0,1,0,0,0,3,1
333881,1,1,0,1,0,0,0,0,1
685662,0,1,0,3,0,0,0,0,3
335190,1,1,0,15,0,3,0,0,18
720341,1,0,0,0,0,6,0,7,6
557890,0,1,5,4,0,7,0,0,16
1354850,0,1,0,1,0,0,0,0,1
552475,0,1,0,0,0,0,0,1,0
5433,0,1,0,0,0,0,0,3,0
1055872,1,1,0,0,0,0,0,1,0
1248110,1,1,0,0,0,13,0,10,13
990909,0,1,0,1,0,0,0,1,1
408480,0,1,0,0,0,0,0,6,0
1015427,1,1,0,1,0,0,0,0,1
1204737,0,1,0,0,0,0,0,2,0
64354,1,1,0,12,0,0,0,0,12
1216937,1,0,0,1,0,0,0,0,1
1144462,0,1,0,0,0,0,0,2,0
710413,1,1,0,3,0,2,0,0,5
1122381,1,1,0,2,0,0,0,2,2
297971,0,1,0,4,0,0,0,2,4
700453,1,1,0,0,0,2,0,0,2
1345,0,1,0,1,0,0,0,0,1
464380,1,1,4,0,0,3,0,3,7
24562,1,1,0,2,0,0,0,0,2
872871,0,1,0,0,0,0,0,2,0
514977,0,1,0,2,0,0,0,1,2
352117,1,1,0,0,0,0,0,1,0
1107551,1,0,0,0,0,0,0,1,0
129649,0,1,0,0,0,0,0,1,0
667652,0,1,0,0,0,0,0,2,0
1070351,0,1,0,0,0,0,0,1,0
812705,1,1,0,0,0,2,0,1,2
1308208,1,1,0,4,0,0,0,2,4
1064799,0,1,0,2,0,0,0,1,2
690946,1,1,0,1,0,0,0,0,1
1279191,1,1,0,3,0,0,0,5,3
977769,1,1,0,1,0,0,0,0,1
228253,1,1,0,0,0,0,0,7,0
755864,0,1,0,0,0,0,0,1,0
1357587,1,1,0,0,0,0,0,1,0
1088558,1,1,0,11,0,3,0,0,14
161201,0,1,1,1,0,0,0,0,2
1020669,1,0,0,0,0,1,0,0,1
1074545,0,1,2,0,0,10,0,0,12
609196,1,1,1,2,0,0,0,0,3
422345,1,1,0,1,0,0,0,4,1
956963,0,1,0,1,0,0,0,0,1
892482,1,1,1,0,0,0,0,0,1
360242,1,1,0,0,0,2,0,0,2
391379,0,1,0,0,0,0,0,1,0
325707,1,1,0,9,0,4,0,0,13
138756,0,1,0,1,0,0,0,1,1
1338725,1,0,0,17,0,0,0,0,17
868578,1,1,5,0,0,2,0,7,7
354507,1,1,0,0,0,36,0,3,36
447109,0,1,0,1,0,0,0,0,1
263777,0,0,0,0,0,0,0,1,0
1027364,0,1,0,0,0,0,0,1,0
1166967,0,1,0,1,0,0,0,0,1
424377,1,1,39,0,2,26,2,0,69
872626,0,1,0,0,0,0,0,1,0
833323,1,1,0,0,0,1,0,0,1
438949,0,1,0,0,0,0,0,2,0
1107823,1,1,29,0,0,0,0,6,29
959708,0,0,0,6,8,0,0,0,14
484577,1,1,0,0,0,0,0,1,0
602994,1,1,0,5,0,4,0,0,9
266598,0,1,0,2,0,0,0,0,2
1188918,0,1,0,0,0,0,0,1,0
230471,0,1,0,0,0,0,0,1,0
640229,1,1,0,0,0,2,0,1,2
1319841,0,1,0,0,0,0,0,12,0
344958,1,1,0,2,0,0,0,0,2
1144509,1,1,1,0,0,24,0,0,25
1368986,1,1,0,0,0,1,0,0,1
873694,1,1,0,0,0,0,0,3,0
869442,0,1,0,0,0,0,0,3,0
1168669,1,1,0,1,0,0,0,1,1
1040390,1,1,0,0,0,1,0,0,1
401539,1,1,0,0,0,0,0,3,0
928122,0,1,1,0,0,0,0,0,1
731536,1,1,2,0,0,0,0,0,2
1064298,1,1,4,0,0,9,0,1,13
1212413,1,1,0,0,0,1,0,0,1
549729,1,1,0,2,0,5,0,0,7
1131577,1,1,0,0,0,0,0,9,0
646954,0,1,0,1,0,0,0,0,1
107910,0,1,2,0,0,0,0,2,2
521148,0,1,2,0,0,0,0,0,2
22462,0,1,0,0,0,0,0,1,0
1026698,1,1,0,0,0,1,0,0,1
523258,0,1,0,0,0,0,0,1,0
1031539,0,1,1,0,0,0,0,0,1
688584,1,1,0,0,0,1,0,0,1
408901,0,0,0,0,0,0,0,2,0
751897,1,1,0,4,0,0,0,0,4
418751,0,1,0,2,0,0,6,0,8
677313,0,1,0,1,0,0,0,0,1
870543,0,1,0,0,0,0,0,1,0
92333,1,1,0,1,0,0,0,2,1
699382,0,1,1,0,0,0,0,3,1
843883,1,1,0,2,0,0,0,0,2
1120925,0,1,0,0,0,0,0,2,0
1055934,0,1,2,0,0,0,0,0,2
1334061,0,1,0,0,0,0,0,2,0
1098606,1,1,0,1,0,0,0,1,1
938309,1,1,11,0,2,6,0,0,19
153866,0,1,0,0,0,0,0,1,0
1266191,0,1,1,2,0,0,0,0,3
134192,0,1,0,0,0,0,0,1,0
1023082,0,1,0,1,0,0,0,0,1
105840,1,1,0,1,0,5,0,14,6
157378,0,1,0,0,0,0,0,2,0
1105482,0,1,0,1,0,0,0,0,1
1280310,0,1,0,0,0,0,2,1,2
1386537,0,1,1,0,0,0,0,0,1
1137734,0,1,0,1,0,0,0,0,1
317503,0,0,0,0,0,0,0,2,0
556929,1,1,0,0,0,1,0,0,1
558679,0,0,0,0,0,0,0,1,0
401295,0,1,1,0,0,0,0,2,1
1185795,0,1,2,0,0,1,0,1,3
983888,0,1,0,0,0,0,0,1,0
89157,0,1,0,8,0,0,0,2,8
829311,0,1,1,0,0,0,0,1,1
727149,0,1,2,12,0,0,0,0,14
569920,1,1,0,10,0,1,0,0,11
265631,1,1,3,0,0,0,0,0,3
107737,1,1,0,14,0,2,0,0,16
1014727,1,1,0,0,0,0,0,3,0
200758,0,0,0,1,0,0,0,0,1
1115033,1,0,0,0,0,1,0,0,1
236389,0,1,0,0,0,0,0,7,0
1033260,1,0,0,3,0,0,0,1,3
390148,1,1,1,3,0,1,0,0,5
990166,1,1,0,0,0,0,0,2,0
299123,1,1,0,1,0,0,0,0,1
1097301,1,1,36,38,1,68,0,0,143
137481,0,1,0,0,0,0,0,1,0
1124860,0,1,0,0,0,0,0,1,0
435822,0,1,0,3,0,0,0,0,3
1360420,1,1,0,0,0,0,0,8,0
414813,1,1,7,46,0,3,0,0,56
367664,0,1,0,2,0,0,0,2,2
150647,1,1,0,0,0,0,0,1,0
330522,0,1,2,0,0,0,0,43,2
1009945,1,1,0,0,0,0,0,3,0
554100,0,1,0,0,0,0,0,10,0
401678,0,1,4,0,0,0,0,1,4
379270,1,1,0,1,0,0,0,1,1
1175196,0,1,0,0,0,0,0,2,0
681331,1,1,0,0,0,0,0,1,0
433750,1,1,0,0,0,7,0,2,7
1206671,1,1,2,0,0,0,0,2,2
517248,0,1,0,0,0,0,0,1,0
469487,1,1,0,0,0,0,0,7,0
261138,0,1,0,0,0,0,0,5,0
1270376,1,1,56,14,0,2,1,0,73
731835,1,1,1,0,0,0,0,0,1
664342,0,1,0,0,0,0,0,1,0
43256,1,1,0,1,0,9,0,0,10
1400384,1,1,1,2,0,3,0,0,6
4157,1,1,0,0,0,0,0,1,0
527915,0,0,0,3,0,0,0,0,3
51039,1,1,0,0,0,0,0,2,0
902889,0,1,0,9,0,0,0,3,9
1302297,1,1,0,1,0,0,0,2,1
1229360,1,1,0,0,0,3,0,0,3
1199605,1,0,0,0,0,2,0,0,2
288555,1,1,0,0,0,0,0,1,0
1181693,0,1,4,0,0,0,0,0,4
80222,0,1,0,0,0,0,0,1,0
248187,0,1,0,0,0,0,0,15,0
1263281,0,1,0,0,0,0,0,2,0
424274,1,1,0,0,0,5,0,0,5
493664,1,1,0,7,0,0,0,0,7
124384,0,1,5,0,0,0,0,0,5
612085,0,1,0,0,0,0,0,2,0
1179408,0,1,0,0,0,0,0,1,0
1353460,1,1,0,0,0,0,0,5,0
1254247,1,1,0,0,0,0,2,0,2
33385,0,1,0,0,0,0,0,3,0
522492,1,1,0,2,0,0,0,0,2
316072,0,1,0,7,0,0,0,6,7
286331,0,1,0,0,0,0,0,2,0
9013,0,1,0,0,0,0,0,2,0
387510,1,1,10,0,0,2,0,20,12
1232349,1,1,4,19,0,8,0,0,31
977141,1,1,0,22,0,0,0,5,22
259212,1,0,0,1,0,0,0,0,1
334677,1,1,8,2,0,4,0,0,14
845887,1,1,0,0,0,0,0,1,0
47385,1,1,1,46,1,4,0,0,52
1232505,1,1,0,1,0,0,0,0,1
774056,0,1,0,1,0,1,0,0,2
237967,1,1,3,0,0,0,0,0,3
1277373,0,1,0,5,0,0,0,0,5
707505,1,1,0,0,0,0,0,1,0
1244174,0,1,0,4,0,0,0,0,4
287694,0,1,18,101,0,0,0,1,119
463630,0,1,0,3,0,0,0,12,3
781504,1,1,0,1,0,0,0,0,1
1057496,0,1,0,4,0,0,0,0,4
443891,1,1,0,0,0,0,0,2,0
1214895,1,0,0,0,0,12,0,0,12
118291,1,1,2,1,0,0,0,0,3
367233,0,1,0,0,0,0,0,1,0
998912,0,1,0,3,0,0,0,0,3
